话题	在榜日期	在榜时间	topic_flag	word_scheme	word	icon_desc	flag_desc	is_ad
#灿如繁星热度未破8000#	20260713	20260713_00:01:53	no	灿如繁星热度未破8000	灿如繁星热度未破8000	新	剧集	no
#樊振东将解说世界杯决赛#	20260713	20260713_00:01:53	no	樊振东将解说世界杯决赛	樊振东将解说世界杯决赛			no
#国产动力舟桥抗洪有多硬核#	20260713	20260713_00:01:53	yes	#国产动力舟桥抗洪有多硬核#	国产动力舟桥抗洪有多硬核			no
#火鸡面被台风孤立了#	20260713	20260713_00:01:53	no	火鸡面被台风孤立了	火鸡面被台风孤立了	热		no
#董事长遭女儿女婿联手提议罢免#	20260713	20260713_00:01:53	no	董事长遭女儿女婿联手提议罢免	董事长遭女儿女婿联手提议罢免	热		no
#功夫女足票房破5亿#	20260713	20260713_00:01:53	yes	#功夫女足票房破5亿#	功夫女足票房破5亿	新	电影	no
#中国女生在韩国救下一车人#	20260713	20260713_00:01:53	yes	#中国女生在韩国救下一车人#	中国女生在韩国救下一车人			no
#功夫女足 浙江票仓#	20260713	20260713_00:01:53	no	功夫女足 浙江票仓	功夫女足 浙江票仓		电影	no
#巴威发威青岛巨浪滔天#	20260713	20260713_00:01:53	yes	#巴威发威青岛巨浪滔天#	巴威发威青岛巨浪滔天			no
#范志毅批哈兰德表现糟糕#	20260713	20260713_00:01:53	yes	#范志毅批哈兰德表现糟糕#	范志毅批哈兰德表现糟糕	新		no
#Bin回应不敌HLE#	20260713	20260713_00:01:53	yes	#Bin回应不敌HLE#	Bin回应不敌HLE			no
#百花杀暑期档黑马#	20260713	20260713_00:01:53	yes	#百花杀暑期档黑马#	百花杀暑期档黑马	新	剧集	no
#中华人民共和国外交部郑重声明#	20260713	20260713_00:01:53	yes	#中华人民共和国外交部郑重声明#	中华人民共和国外交部郑重声明			no
#曾沛慈一场下来步数3万步#	20260713	20260713_00:01:53	yes	#曾沛慈一场下来步数3万步#	曾沛慈一场下来步数3万步	新		no
#鹿晗范志毅直播#	20260713	20260713_00:01:53	no	鹿晗范志毅直播	鹿晗范志毅直播	热		no
#Xun要碎了#	20260713	20260713_00:01:53	yes	#Xun要碎了#	Xun要碎了	新		no
#功夫女足#	20260713	20260713_00:01:53	no	功夫女足	功夫女足		电影	no
#周深现场把伴舞开了#	20260713	20260713_00:01:53	no	周深现场把伴舞开了	周深现场把伴舞开了	新	演出	no
#新能源车平均车龄仅1.8年#	20260713	20260713_00:01:53	yes	#新能源车平均车龄仅1.8年#	新能源车平均车龄仅1.8年			no
#汪苏泷气的直接脱了个衣服#	20260713	20260713_00:01:53	yes	#汪苏泷气的直接脱了个衣服#	汪苏泷气的直接脱了个衣服	新	演出	no
#长期不换社交头像的人#	20260713	20260713_00:01:53	no	长期不换社交头像的人	长期不换社交头像的人			no
#王楚然陈星旭 快把我老板带走#	20260713	20260713_00:01:53	no	王楚然陈星旭 快把我老板带走	王楚然陈星旭 快把我老板带走	新		no
#侯明昊金莎接住了对方的戏#	20260713	20260713_00:01:53	yes	#侯明昊金莎接住了对方的戏#	侯明昊金莎接住了对方的戏	新	剧集	no
#四川最近的现状#	20260713	20260713_00:01:53	no	四川最近的现状	四川最近的现状			no
#何宣林出浪完全大升咖#	20260713	20260713_00:01:53	yes	#何宣林出浪完全大升咖#	何宣林出浪完全大升咖	新		no
#一直以为取卡针的作用只有换电话卡#	20260713	20260713_00:01:53	no	一直以为取卡针的作用只有换电话卡	一直以为取卡针的作用只有换电话卡			no
#泰州地震#	20260713	20260713_00:01:53	no	泰州地震	泰州地震			no
#明明天权与孙东旭合开公司#	20260713	20260713_00:01:53	yes	#明明天权与孙东旭合开公司#	明明天权与孙东旭合开公司			no
#赛力斯预计半年净亏损15至18亿元#	20260713	20260713_00:01:53	yes	#赛力斯预计半年净亏损15至18亿元#	赛力斯预计半年净亏损15至18亿元			no
#这两场焦点战范大将军坐不住了#	20260713	20260713_00:01:53	yes	#这两场焦点战范大将军坐不住了#	这两场焦点战范大将军坐不住了			no
#英格兰派出了贝林哄哈兰德#	20260713	20260713_00:01:53	no	英格兰派出了贝林哄哈兰德	英格兰派出了贝林哄哈兰德			no
#功夫女足豆瓣6.6票房却杀疯了#	20260713	20260713_00:01:53	yes	#功夫女足豆瓣6.6票房却杀疯了#	功夫女足豆瓣6.6票房却杀疯了		电影	no
#Bin被打成了BLG的最大弱点#	20260713	20260713_00:01:53	yes	#Bin被打成了BLG的最大弱点#	Bin被打成了BLG的最大弱点			no
#太原理工大学CUBAL冠军#	20260713	20260713_00:01:53	no	太原理工大学CUBAL冠军	太原理工大学CUBAL冠军			no
#突然感觉大家对精致生活祛魅了#	20260713	20260713_00:01:53	no	突然感觉大家对精致生活祛魅了	突然感觉大家对精致生活祛魅了			no
#BLG赛后众生相#	20260713	20260713_00:01:53	no	BLG赛后众生相	BLG赛后众生相			no
#中国女排2比3意大利女排#	20260713	20260713_00:01:53	no	中国女排2比3意大利女排	中国女排2比3意大利女排	新		no
#冉莹颖说把北京贵阳美国的房子都卖了#	20260713	20260713_00:01:53	yes	#冉莹颖说把北京贵阳美国的房子都卖了#	冉莹颖说把北京贵阳美国的房子都卖了	新		no
#陈星旭又成周也王玉雯的桌子了#	20260713	20260713_00:01:53	yes	#陈星旭又成周也王玉雯的桌子了#	陈星旭又成周也王玉雯的桌子了		综艺	no
#高中生拍门玩闹何以酿成命案#	20260713	20260713_00:01:53	yes	#高中生拍门玩闹何以酿成命案#	高中生拍门玩闹何以酿成命案	新		no
#季节说誓约打胎#	20260713	20260713_00:01:53	yes	#季节说誓约打胎#	季节说誓约打胎			no
#特朗普担心被暗杀立报复遗嘱#	20260713	20260713_00:01:53	yes	#特朗普担心被暗杀立报复遗嘱#	特朗普担心被暗杀立报复遗嘱	新		no
#王俊凯一口气唱了周杰伦9首歌#	20260713	20260713_00:01:53	no	王俊凯一口气唱了周杰伦9首歌	王俊凯一口气唱了周杰伦9首歌	新	综艺	no
#周深把耳机唱坏了#	20260713	20260713_00:01:53	yes	#周深把耳机唱坏了#	周深把耳机唱坏了	新	演出	no
#骑手2元买意外险被撞后保险拒赔#	20260713	20260713_00:01:53	yes	#骑手2元买意外险被撞后保险拒赔#	骑手2元买意外险被撞后保险拒赔	新		no
#Bin 团队意识#	20260713	20260713_00:01:53	no	Bin 团队意识	Bin 团队意识			no
#BLG 失望#	20260713	20260713_00:01:53	no	BLG 失望	BLG 失望			no
#包文婧想让饺子考985#	20260713	20260713_00:01:53	yes	#包文婧想让饺子考985#	包文婧想让饺子考985	新		no
#鹿晗意外英格兰还留在世界杯#	20260713	20260713_00:01:53	yes	#鹿晗意外英格兰还留在世界杯#	鹿晗意外英格兰还留在世界杯	新		no
#丁程鑫直播8小时#	20260713	20260713_00:01:53	yes	#丁程鑫直播8小时#	丁程鑫直播8小时	新	综艺	no
#鹿晗范志毅直播#	20260713	20260713_00:11:52	no	鹿晗范志毅直播	鹿晗范志毅直播			no
#世界杯史上最强半决赛#	20260713	20260713_00:11:52	yes	#世界杯史上最强半决赛#	世界杯史上最强半决赛	新		no
#丁程鑫直播8小时#	20260713	20260713_00:11:52	yes	#丁程鑫直播8小时#	丁程鑫直播8小时		综艺	no
#诸事皆宜 徐若晗#	20260713	20260713_00:11:52	no	诸事皆宜 徐若晗	诸事皆宜 徐若晗	新		no
#丁程鑫开始盘串了#	20260713	20260713_00:11:52	yes	#丁程鑫开始盘串了#	丁程鑫开始盘串了	新		no
#哈兰德快哭了#	20260713	20260713_00:11:52	yes	#哈兰德快哭了#	哈兰德快哭了	新		no
#中国女排2比3意大利女排#	20260713	20260713_00:21:45	no	中国女排2比3意大利女排	中国女排2比3意大利女排			no
#突然觉得带孩子很轻松#	20260713	20260713_00:21:45	no	突然觉得带孩子很轻松	突然觉得带孩子很轻松	新		no
#晚晚孕肚好明显#	20260713	20260713_00:21:45	yes	#晚晚孕肚好明显#	晚晚孕肚好明显			no
#外交部就日方恶劣言行提出严正交涉#	20260713	20260713_00:21:45	yes	#外交部就日方恶劣言行提出严正交涉#	外交部就日方恶劣言行提出严正交涉			no
#KSG和AG都被零封了#	20260713	20260713_00:21:45	no	KSG和AG都被零封了	KSG和AG都被零封了	新		no
#王楚然粉丝拒饼#	20260713	20260713_00:21:45	no	王楚然粉丝拒饼	王楚然粉丝拒饼	新		no
