话题	在榜日期	在榜时间	topic_flag	word_scheme	word	icon_desc	flag_desc	is_ad
#佛得角门将 封神#	20260704	20260704_11:04:20	no	佛得角门将 封神	佛得角门将 封神	热		no
#西班牙此身从此分明了#	20260704	20260704_11:04:20	no	西班牙此身从此分明了	西班牙此身从此分明了			no
#升级版电影院要来了#	20260704	20260704_11:04:20	yes	#升级版电影院要来了#	升级版电影院要来了			no
#佛得角乌龙球#	20260704	20260704_11:04:20	yes	#佛得角乌龙球#	佛得角乌龙球			no
#佛得角门将 俱乐部不要他了#	20260704	20260704_11:04:20	no	佛得角门将 俱乐部不要他了	佛得角门将 俱乐部不要他了	热		no
#阿根廷 啃老#	20260704	20260704_11:04:20	no	阿根廷 啃老	阿根廷 啃老	新		no
#阿根廷 假摔#	20260704	20260704_11:04:20	no	阿根廷 假摔	阿根廷 假摔			no
#佛得角淘汰#	20260704	20260704_11:04:20	no	佛得角淘汰	佛得角淘汰			no
#王俊凯演唱会万份伴手礼#	20260704	20260704_11:04:20	yes	#王俊凯演唱会万份伴手礼#	王俊凯演唱会万份伴手礼	沸	演出	no
#密室大逃脱8定档官宣#	20260704	20260704_11:04:20	yes	#密室大逃脱8定档官宣#	密室大逃脱8定档官宣	新	综艺	no
#佛得角世界波#	20260704	20260704_11:04:20	no	佛得角世界波	佛得角世界波			no
#张嘉倪获两子抚养权#	20260704	20260704_11:04:20	no	张嘉倪获两子抚养权	张嘉倪获两子抚养权	热		no
#迪丽热巴一出现全场的手机就醒了#	20260704	20260704_11:04:20	yes	#迪丽热巴一出现全场的手机就醒了#	迪丽热巴一出现全场的手机就醒了	新		no
#阿根廷vs佛得角#	20260704	20260704_11:04:20	yes	#阿根廷vs佛得角#	阿根廷vs佛得角	热		no
#王俊凯刷新内娱演唱会想看最快纪录#	20260704	20260704_11:04:20	yes	#王俊凯刷新内娱演唱会想看最快纪录#	王俊凯刷新内娱演唱会想看最快纪录	新	演出	no
#买超家对张嘉倪邵晴待遇反差#	20260704	20260704_11:04:20	no	买超家对张嘉倪邵晴待遇反差	买超家对张嘉倪邵晴待遇反差	热		no
#台风#	20260704	20260704_11:04:20	no	台风	台风			no
#大熊猫萌兰生日快乐#	20260704	20260704_11:04:20	yes	#大熊猫萌兰生日快乐#	大熊猫萌兰生日快乐	新		no
#曝iPhone18无缘iOS27两大功能#	20260704	20260704_11:04:20	yes	#曝iPhone18无缘iOS27两大功能#	曝iPhone18无缘iOS27两大功能	新		no
#普京宣布俄军完全解放卢甘斯克#	20260704	20260704_11:04:20	yes	#普京宣布俄军完全解放卢甘斯克#	普京宣布俄军完全解放卢甘斯克	新		no
#买超 邵晴#	20260704	20260704_11:04:20	no	买超 邵晴	买超 邵晴	热		no
#佛得角战平3个世界杯冠军#	20260704	20260704_11:04:20	yes	#佛得角战平3个世界杯冠军#	佛得角战平3个世界杯冠军			no
#找到佛得角门将封神的原因了#	20260704	20260704_11:04:20	yes	#找到佛得角门将封神的原因了#	找到佛得角门将封神的原因了	新		no
#高血压女子连喝三天绿豆汤致脑出血#	20260704	20260704_11:04:20	yes	#高血压女子连喝三天绿豆汤致脑出血#	高血压女子连喝三天绿豆汤致脑出血			no
#邓为拎了6袋迪奥送花少嘉宾#	20260704	20260704_11:04:20	yes	#邓为拎了6袋迪奥送花少嘉宾#	邓为拎了6袋迪奥送花少嘉宾		综艺	no
#鞠婧祎请念相思剧组喝咖啡#	20260704	20260704_11:04:20	yes	#鞠婧祎请念相思剧组喝咖啡#	鞠婧祎请念相思剧组喝咖啡	新	剧集	no
#阿根廷佛得角 好看#	20260704	20260704_11:04:20	no	阿根廷佛得角 好看	阿根廷佛得角 好看	新		no
#存储芯片涨价#	20260704	20260704_11:04:20	no	存储芯片涨价	存储芯片涨价			no
#比利时11天热死1222人#	20260704	20260704_11:04:20	yes	#比利时11天热死1222人#	比利时11天热死1222人	新		no
#阿根廷佛得角 天台没位置了#	20260704	20260704_11:04:20	no	阿根廷佛得角 天台没位置了	阿根廷佛得角 天台没位置了	新		no
#佛得角 虽败犹荣#	20260704	20260704_11:04:20	no	佛得角 虽败犹荣	佛得角 虽败犹荣	新		no
#20万菲佣在香港#	20260704	20260704_11:04:20	yes	#20万菲佣在香港#	20万菲佣在香港	新		no
#苏醒回应阿根廷淘汰佛得角#	20260704	20260704_11:04:20	yes	#苏醒回应阿根廷淘汰佛得角#	苏醒回应阿根廷淘汰佛得角	新		no
#张凌赫看杨紫眼神#	20260704	20260704_11:04:20	yes	#张凌赫看杨紫眼神#	张凌赫看杨紫眼神			no
#阿根廷队称佛得角是伟大的对手#	20260704	20260704_11:04:20	yes	#阿根廷队称佛得角是伟大的对手#	阿根廷队称佛得角是伟大的对手	新		no
#LV告赢茉莉奶白会波及霸王茶姬吗#	20260704	20260704_11:04:20	yes	#LV告赢茉莉奶白会波及霸王茶姬吗#	LV告赢茉莉奶白会波及霸王茶姬吗	新		no
#男子上门劝架遭姐夫残忍杀害#	20260704	20260704_11:04:20	yes	#男子上门劝架遭姐夫残忍杀害#	男子上门劝架遭姐夫残忍杀害	新		no
#张嘉倪 买超#	20260704	20260704_11:04:20	no	张嘉倪 买超	张嘉倪 买超	新		no
#霉霉世纪婚礼#	20260704	20260704_11:04:20	no	霉霉世纪婚礼	霉霉世纪婚礼			no
#发明西瓜猪鼻子拍照的人是个天才#	20260704	20260704_11:04:20	no	发明西瓜猪鼻子拍照的人是个天才	发明西瓜猪鼻子拍照的人是个天才			no
#苏醒回复王铮亮#	20260704	20260704_11:04:20	yes	#苏醒回复王铮亮#	苏醒回复王铮亮	新		no
#阿根廷主帅回应淘汰佛得角#	20260704	20260704_11:04:20	yes	#阿根廷主帅回应淘汰佛得角#	阿根廷主帅回应淘汰佛得角	新		no
#贺炜发博感谢佛得角#	20260704	20260704_11:04:20	yes	#贺炜发博感谢佛得角#	贺炜发博感谢佛得角	新		no
#李小冉唐艺昕王濛顶峰相遇#	20260704	20260704_11:04:20	yes	#李小冉唐艺昕王濛顶峰相遇#	李小冉唐艺昕王濛顶峰相遇		综艺	no
#念相思#	20260704	20260704_11:04:20	no	念相思	念相思		剧集	no
#美国曝骇人虐童案#	20260704	20260704_11:04:20	yes	#美国曝骇人虐童案#	美国曝骇人虐童案			no
#歌手排名#	20260704	20260704_11:04:20	no	歌手排名	歌手排名		综艺	no
#华为9月新品曝光#	20260704	20260704_11:04:20	yes	#华为9月新品曝光#	华为9月新品曝光	新		no
#小米空调回应数字抽真空质疑#	20260704	20260704_11:04:20	yes	#小米空调回应数字抽真空质疑#	小米空调回应数字抽真空质疑	新		no
#杨紫张凌赫摩羯座姐弟#	20260704	20260704_11:04:20	yes	#杨紫张凌赫摩羯座姐弟#	杨紫张凌赫摩羯座姐弟	新		no
#王俊凯演唱会万份伴手礼#	20260704	20260704_11:06:04	yes	#王俊凯演唱会万份伴手礼#	王俊凯演唱会万份伴手礼		演出	no
#买超家对张嘉倪邵晴待遇反差#	20260704	20260704_11:06:04	no	买超家对张嘉倪邵晴待遇反差	买超家对张嘉倪邵晴待遇反差			no
#买超 邵晴#	20260704	20260704_11:06:04	no	买超 邵晴	买超 邵晴			no
#阿根廷队称佛得角是伟大的对手#	20260704	20260704_11:06:04	yes	#阿根廷队称佛得角是伟大的对手#	阿根廷队称佛得角是伟大的对手			no
#张本智和0比3希德仁科#	20260704	20260704_11:06:04	no	张本智和0比3希德仁科	张本智和0比3希德仁科	新		no
#车友拍的迪丽热巴#	20260704	20260704_11:06:04	yes	#车友拍的迪丽热巴#	车友拍的迪丽热巴	新		no
#Jennie丹麦音乐节演出中断#	20260704	20260704_11:06:04	no	Jennie丹麦音乐节演出中断	Jennie丹麦音乐节演出中断		演出	no
#佛得角燃尽了#	20260704	20260704_11:06:04	yes	#佛得角燃尽了#	佛得角燃尽了	新		no
#王楚钦孙颖莎vs林仲勋申裕斌#	20260704	20260704_13:37:13	no	王楚钦孙颖莎vs林仲勋申裕斌	王楚钦孙颖莎vs林仲勋申裕斌	新		no
#佛得角门将回应被阿根廷淘汰#	20260704	20260704_13:37:13	yes	#佛得角门将回应被阿根廷淘汰#	佛得角门将回应被阿根廷淘汰	新		no
#王楚钦孙颖莎获混双亚军#	20260704	20260704_13:37:13	no	王楚钦孙颖莎获混双亚军	王楚钦孙颖莎获混双亚军	新		no
#711起诉耐克抄袭#	20260704	20260704_13:37:13	yes	#711起诉耐克抄袭#	711起诉耐克抄袭			no
#佛得角更衣室哭了#	20260704	20260704_13:37:13	no	佛得角更衣室哭了	佛得角更衣室哭了	新		no
#王俊凯卡点521抢票#	20260704	20260704_13:37:13	yes	#王俊凯卡点521抢票#	王俊凯卡点521抢票	新	演出	no
#野狗骨头 我让你现在亲我你敢吗#	20260704	20260704_13:37:13	no	野狗骨头 我让你现在亲我你敢吗	野狗骨头 我让你现在亲我你敢吗		剧集	no
#世界杯16强全部产生#	20260704	20260704_13:37:13	yes	#世界杯16强全部产生#	世界杯16强全部产生	新		no
#曝买超与短剧女演员乔仙童恋情#	20260704	20260704_13:37:13	yes	#曝买超与短剧女演员乔仙童恋情#	曝买超与短剧女演员乔仙童恋情	热		no
#霉霉高级定制婚纱#	20260704	20260704_13:37:13	yes	#霉霉高级定制婚纱#	霉霉高级定制婚纱	新		no
#YG艺人称SM是暧昧天堂#	20260704	20260704_13:37:13	no	YG艺人称SM是暧昧天堂	YG艺人称SM是暧昧天堂			no
#华强北提前开苹果发布会了#	20260704	20260704_13:37:13	no	华强北提前开苹果发布会了	华强北提前开苹果发布会了			no
#密室大逃脱8定档官宣#	20260704	20260704_13:37:13	yes	#密室大逃脱8定档官宣#	密室大逃脱8定档官宣		综艺	no
#豆包智能体功能将下线#	20260704	20260704_13:37:13	yes	#豆包智能体功能将下线#	豆包智能体功能将下线	新		no
#曝霉霉婚礼上唯一允许带手机的人#	20260704	20260704_13:37:13	no	曝霉霉婚礼上唯一允许带手机的人	曝霉霉婚礼上唯一允许带手机的人	新		no
#佛得角队收获1100万美元奖金#	20260704	20260704_13:37:13	yes	#佛得角队收获1100万美元奖金#	佛得角队收获1100万美元奖金	新		no
#蒋方舟回应被指论文造假#	20260704	20260704_13:37:13	yes	#蒋方舟回应被指论文造假#	蒋方舟回应被指论文造假	新		no
#杨紫视后第一个线下活动造型#	20260704	20260704_13:37:13	yes	#杨紫视后第一个线下活动造型#	杨紫视后第一个线下活动造型	新		no
#张嘉倪获两子抚养权#	20260704	20260704_13:37:13	no	张嘉倪获两子抚养权	张嘉倪获两子抚养权			no
